Txn_ID,Start time,End time,Duration (ms),Log manager (ms),Scheduler (ms),Other (ms)
342094145126400,1748851282206223498,1748851282433403801,227.18,4.761,215.059,7.361
1777330481528833,1748851326878624694,1748851327079621284,200.997,4.29,190.178,6.528
388488381857792,1748851283815515158,1748851284025614463,210.099,0.103,204.401,5.595
421125838340096,1748851284887708168,1748851285095238788,207.531,0.049,196.64,10.842
1467817958309889,1748851317459712874,1748851317657413040,197.7,3.446,184.901,9.353
1332393344499712,1748851313440959941,1748851313627879942,186.92,0.653,176.693,9.573
1740698705461249,1748851325774886966,1748851325975567055,200.68,0.058,191.182,9.44
1676772412227584,1748851323828318687,1748851324027361340,199.043,2.289,188.187,8.567
1394769154539521,1748851315285897486,1748851315473984286,188.087,1.777,183.639,2.671
43035572305920,1748851269498763072,1748851269834751179,335.988,3.974,324.889,7.124
1136637325082624,1748851307543090723,1748851307736632897,193.542,0.19,184.484,8.868
887898589102080,1748851299785615441,1748851299986676192,201.061,0.302,191.839,8.919
1679392342278144,1748851323911736690,1748851324105818812,194.082,3.711,186.456,3.915
472893079158785,1748851286567804404,1748851286768776910,200.973,0.049,193.46,7.463
1168995608690688,1748851308523420281,1748851308717677480,194.257,7.211,186.66,0.387
1119551945179136,1748851307009203589,1748851307267960983,258.757,5.212,190.654,62.892
766110496456704,1748851296013072454,1748851296219017644,205.945,1.934,194.742,9.269
66421669232640,1748851270713627647,1748851271039356020,325.728,7.616,313.666,4.446
1533238900162560,1748851319446029269,1748851319646211539,200.182,0.819,191.816,7.547
261567803293696,1748851279334844833,1748851279564281129,229.436,2.933,220.483,6.02
895315997622272,1748851300014355917,1748851300207953675,193.598,0.101,184.026,9.472
993095223083009,1748851303074749281,1748851303277296626,202.547,5.744,193.5,3.303
367992797921281,1748851283107349953,1748851283333827254,226.477,4.307,219.854,2.317
1386393968312320,1748851315035633088,1748851315226955037,191.322,2.131,178.415,10.776
581976658542592,1748851290020750216,1748851290227741890,206.992,0.198,200.215,6.579
1625636531601409,1748851322254254476,1748851322448319526,194.065,0.773,187.043,6.249
746911992643584,1748851295409161582,1748851295613795985,204.634,2.621,197.054,4.96
881486202929153,1748851299584678923,1748851299782838377,198.159,0.049,192.795,5.315
818461852827648,1748851297650119170,1748851297854058084,203.939,4.101,193.868,5.97
1031264597442561,1748851304281427690,1748851304480918439,199.491,4.109,186.698,8.684
1396598810607616,1748851315340802649,1748851315528304666,187.502,1.784,181.806,3.911
115989886795777,1748851273185088165,1748851273511035386,325.947,0.084,319.984,5.879
63556926046208,1748851270566482601,1748851270890646554,324.164,7.026,314.641,2.497
1688136895692801,1748851324176800077,1748851324370320029,193.52,0.061,184.719,8.741
868382257709056,1748851299179712651,1748851299378205617,198.493,1.994,186.731,9.768
154279520239617,1748851275088990986,1748851275402946050,313.955,0.038,307.488,6.429
254236294119424,1748851279068086361,1748851279301755288,233.669,8.963,227.846,0.0
161052683665409,1748851275420829026,1748851275733397340,312.568,0.027,305.084,7.457
363715010494465,1748851282956621568,1748851283188270534,231.649,2.63,218.682,10.338
1266938042908672,1748851311502414579,1748851311680089440,177.675,1.681,172.767,3.227
804206856372225,1748851297203665374,1748851297408266164,204.601,1.15,196.502,6.948
1033609649586176,1748851304351671318,1748851304547220659,195.549,2.836,187.912,4.801
1715220959461377,1748851324998728876,1748851325195157909,196.429,0.618,190.795,5.016
420039211614208,1748851284851631977,1748851285060039605,208.408,0.044,197.086,11.278
211071872794625,1748851277503163362,1748851277742285149,239.122,1.887,226.216,11.019
1370618553434113,1748851314569175748,1748851314753901553,184.726,9.068,174.875,0.783
128973572931584,1748851273837813559,1748851274142993972,305.18,0.047,296.478,8.655
619153895456768,1748851291233933431,1748851291446989445,213.056,1.188,204.476,7.393
802140977102849,1748851297136890513,1748851297343779664,206.889,5.292,198.652,2.945
1235876839424000,1748851310556399893,1748851310746206343,189.806,0.039,178.96,10.807
1546664967929857,1748851319858262638,1748851320054302174,196.04,0.674,188.644,6.721
1690297264242688,1748851324243092548,1748851324437171384,194.079,3.545,184.31,6.224
1257261481590785,1748851311213077816,1748851311409426099,196.348,0.057,186.933,9.358
1543602656247809,1748851319764937108,1748851319964803679,199.867,0.778,190.698,8.39
752014413791232,1748851295570026672,1748851295771243984,201.217,1.412,187.422,12.384
1076451948363776,1748851305677705242,1748851305879846250,202.141,0.42,190.226,11.494
1386883594584064,1748851315052980884,1748851315240915840,187.935,6.745,180.16,1.03
1353859591045121,1748851314078641469,1748851314270236037,191.595,1.434,182.957,7.204
247218317557760,1748851278820688152,1748851279049210692,228.523,8.878,221.21,0.0
83068962471937,1748851271555743656,1748851271889656529,333.913,4.342,323.983,5.588
910709160411136,1748851300487411846,1748851300688704230,201.292,0.749,195.344,5.199
1153525136490496,1748851308052688642,1748851308249629140,196.94,1.13,184.939,10.871
1299060103315456,1748851312440038670,1748851312626146345,186.108,1.371,175.969,8.768
818839809949696,1748851297662955855,1748851297862863122,199.907,1.296,194.481,4.13
1188726688448512,1748851309114282412,1748851309315672197,201.39,7.812,190.464,3.114
267104016138241,1748851279530419572,1748851279764778207,234.359,4.146,222.16,8.052
412119291920384,1748851284595759278,1748851284808282639,212.523,1.656,199.009,11.859
790639054684161,1748851296783915844,1748851296983992678,200.077,0.856,190.971,8.249
1279681210875904,1748851311875879581,1748851312064643324,188.764,0.232,178.501,10.031
853238203023361,1748851298717075593,1748851298912578898,195.503,3.328,189.927,2.248
1574414751629313,1748851320698123364,1748851320891542769,193.419,0.028,188.509,4.882
1789017087541248,1748851327236471889,1748851327432478023,196.006,1.948,186.027,8.031
30644591656961,1748851268875043858,1748851269197366043,322.322,7.888,311.787,2.648
1348903198785537,1748851313928978213,1748851314118601390,189.623,0.641,184.76,4.223
563972155637761,1748851289476432759,1748851289662717164,186.284,1.991,174.206,10.087
168684840550401,1748851275786687658,1748851276070352012,283.664,12.78,277.429,0.0
1696198549307392,1748851324418294322,1748851324615419315,197.125,4.456,186.371,6.299
697210631094272,1748851293806266434,1748851294019067042,212.801,6.641,205.412,0.748
1742902023684096,1748851325842229127,1748851326035534068,193.305,0.605,181.033,11.667
735165257089024,1748851295039362293,1748851295242276344,202.914,0.092,191.748,11.074
1016803442556928,1748851303824940083,1748851304028436981,203.497,1.021,193.969,8.506
785875935952897,1748851296638645528,1748851296832636670,193.991,0.344,189.684,3.963
746435251273729,1748851295394902622,1748851295599127670,204.225,10.536,196.92,0.0
112880330473473,1748851273037689175,1748851273352496720,314.808,3.356,301.849,9.603
654011850031104,1748851292390999319,1748851292599953606,208.954,0.134,204.767,4.053
168195214278657,1748851275763049889,1748851276049350074,286.3,1.911,275.45,8.938
121079423041536,1748851273442384722,1748851273763600491,321.216,0.045,317.936,3.235
910107864989697,1748851300468641083,1748851300669910543,201.269,1.108,190.545,9.616
1256398193164289,1748851311186280017,1748851311384767173,198.487,3.155,188.737,6.595
1101500197634048,1748851306454544915,1748851306648836799,194.292,0.04,182.966,11.286
1060865512046593,1748851305193638888,1748851305394627835,200.989,0.059,192.309,8.621
1406296846761985,1748851315621141874,1748851315802184713,181.043,0.4,173.545,7.099
692481872101376,1748851293650088385,1748851293864508517,214.42,4.837,204.478,5.105
1183280669917185,1748851308947823540,1748851309145870655,198.047,2.219,189.54,6.288
906285344096256,1748851300346941813,1748851300551599929,204.658,1.111,194.651,8.896
118708601094145,1748851273320425045,1748851273651060961,330.636,0.608,323.425,6.603
1756328091451393,1748851326252773552,1748851326449208076,196.435,6.197,188.757,1.481
1576033954299904,1748851320746940791,1748851320944264164,197.323,6.456,190.827,0.041
1299541139652608,1748851312452957739,1748851312634321958,181.364,3.885,175.887,1.592
120396523241472,1748851273404654954,1748851273733811868,329.157,10.38,323.184,0.0
466914484682752,1748851286375758303,1748851286583485359,207.727,0.095,197.004,10.628
844098512617472,1748851298435783759,1748851298631922310,196.139,0.32,187.656,8.162
697395314688001,1748851293812854223,1748851294025343199,212.489,3.805,201.958,6.726
1039644078637057,1748851304537275152,1748851304735743213,198.468,5.871,189.169,3.429
619377233756160,1748851291242239036,1748851291452884601,210.646,1.159,202.388,7.099
237404317286401,1748851278461132477,1748851278696112492,234.98,5.808,224.194,4.977
64347200028672,1748851270608709605,1748851270927545431,318.836,7.462,314.506,0.0
1229022071619585,1748851310353901529,1748851310544619059,190.718,1.936,181.661,7.121
181732951195648,1748851276347151530,1748851276601201466,254.05,6.03,248.058,0.0
1218057020112897,1748851310016841221,1748851310214446440,197.605,2.794,186.996,7.815
163079908229120,1748851275524893033,1748851275821479101,296.586,0.025,288.361,8.2
443674416644096,1748851285630975806,1748851285833599195,202.623,1.18,190.678,10.765
1456603798700032,1748851317113862566,1748851317314375563,200.513,0.068,191.419,9.026
1088769914568704,1748851306060631047,1748851306259513461,198.882,2.664,190.014,6.204
83176336654337,1748851271561383395,1748851271895114899,333.732,6.963,323.822,2.946
135793980997633,1748851274169193955,1748851274487909175,318.715,8.742,308.767,1.207
371849678553088,1748851283244906988,1748851283466592664,221.686,0.118,214.752,6.816
648475637186561,1748851292206688770,1748851292422457098,215.768,1.222,206.383,8.164
1568019545325569,1748851320499960153,1748851320700406697,200.447,2.057,192.19,6.199
292719201091585,1748851280441830498,1748851280678767386,236.937,7.757,225.962,3.218
1027450666483713,1748851304163356593,1748851304360799499,197.443,0.414,189.622,7.406
978634068197376,1748851302620899778,1748851302824425240,203.525,0.054,195.093,8.379
25980257173505,1748851268640917487,1748851268954045116,313.128,0.351,308.67,4.107
1093575982972929,1748851306209435701,1748851306407712424,198.277,2.504,190.451,5.322
1565558529064960,1748851320425503650,1748851320622307914,196.804,2.248,185.198,9.358
21930103013376,1748851268438796537,1748851268760578863,321.782,11.301,310.18,0.301
747216935321601,1748851295419294600,1748851295623713670,204.419,4.43,193.63,6.36
804322820489216,1748851297206105640,1748851297410082134,203.976,1.597,193.981,8.399
1423970637185024,1748851316142311426,1748851316334095458,191.784,3.119,182.574,6.092
1745715227262976,1748851325928838959,1748851326124512261,195.673,0.889,187.227,7.558
459436946620417,1748851286137491141,1748851286343865842,206.375,5.95,194.577,5.847
417771468881921,1748851284780810080,1748851284988179528,207.369,5.477,199.264,2.628
1071297987608577,1748851305522165144,1748851305719479811,197.315,7.265,190.042,0.008
1288653397557248,1748851312136342650,1748851312322738953,186.396,1.946,175.26,9.19
387977280749568,1748851283800436608,1748851284012753062,212.316,6.024,206.331,0.0
1664265467461633,1748851323441742788,1748851323634232638,192.49,0.617,186.793,5.08
587955253018625,1748851290216738918,1748851290440012327,223.273,0.311,211.112,11.851
1434768184967169,1748851316461863097,1748851316660360702,198.498,3.245,188.892,6.361
756940741279745,1748851295724915794,1748851295924587171,199.671,4.623,190.976,4.073
638777601032193,1748851291886597040,1748851292098148996,211.552,0.052,207.135,4.364
430656370769921,1748851285201589424,1748851285420216519,218.627,7.185,211.009,0.433
520468431896576,1748851288099682521,1748851288303443994,203.761,0.755,194.403,8.604
234174501879808,1748851278348385199,1748851278576404238,228.019,0.04,219.607,8.373
65223373357056,1748851270654284930,1748851270972000274,317.715,0.282,311.761,5.672
352462196178945,1748851282571799272,1748851282791801485,220.002,7.997,212.927,0.0
1387149882556416,1748851315060877085,1748851315251079615,190.203,5.521,181.598,3.084
963678992072704,1748851302146274610,1748851302347334799,201.06,0.062,192.657,8.34
1119676499230721,1748851307011953712,1748851307271059097,259.105,3.758,186.875,68.473
1680878400962561,1748851323953113717,1748851324153472697,200.359,0.242,188.444,11.673
1602014211473409,1748851321534138221,1748851321734441487,200.303,3.401,193.676,3.226
602124350128128,1748851290687005790,1748851290894911410,207.906,2.04,199.639,6.227
1600390713835520,1748851321482847055,1748851321682965076,200.118,0.116,189.712,10.29
1023971742973952,1748851304053179593,1748851304254967071,201.787,2.933,196.14,2.715
886287976366080,1748851299737339525,1748851299933136980,195.797,0.156,184.51,11.132
608661290352640,1748851290897150270,1748851291102175161,205.025,0.546,197.514,6.965
363160959713280,1748851282936175958,1748851283167195219,231.019,1.898,218.419,10.702
441801810903041,1748851285569349606,1748851285779716190,210.367,1.197,199.724,9.446
663447893180416,1748851292700412814,1748851292916611496,216.199,1.539,203.775,10.885
1470566737379329,1748851317542327237,1748851317739125710,196.798,0.059,192.069,4.671
644666001195009,1748851292081822346,1748851292297155472,215.333,1.502,206.9,6.931
1119564830081024,1748851307009466670,1748851307268600597,259.134,1.874,187.024,70.236
711736210489344,1748851294276572059,1748851294488617457,212.045,2.395,203.662,5.988
1292420083875840,1748851312247382320,1748851312435194386,187.812,6.356,179.436,2.021
536900976771072,1748851288618088093,1748851288819326466,201.238,6.178,191.534,3.526
1253658004029441,1748851311100664612,1748851311298956042,198.291,0.033,189.119,9.14
80844169412609,1748851271445370149,1748851271771585471,326.215,0.024,319.743,6.449
1241241253576705,1748851310708296429,1748851310918846826,210.55,0.113,198.141,12.297
1013985944010753,1748851303733600190,1748851303937485143,203.885,1.384,190.476,12.025
1550483193856000,1748851319975759182,1748851320162496282,186.737,0.322,179.745,6.67
664190922522625,1748851292724647197,1748851292940935306,216.288,1.525,205.114,9.649
471845107138561,1748851286533563239,1748851286739949742,206.387,0.381,197.116,8.89
564547681255424,1748851289488416201,1748851289681354508,192.938,4.033,181.572,7.333
1737352925937664,1748851325670276198,1748851325867552804,197.277,0.031,186.671,10.575
